Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
bctg00000000_np1212	1792310	1792311	1	0	+
bctg00000000_np1212	1792312	1792313	1	1	-
bctg00000000_np1212	1792680	1792681	2	1	+
bctg00000000_np1212	1792902	1792903	2	1	+
bctg00000000_np1212	1793006	1793007	2	1	+
bctg00000000_np1212	1793092	1793093	2	0.5	+
bctg00000000_np1212	1793369	1793370	2	1	+
bctg00000000_np1212	1793847	1793848	4	1	+
bctg00000000_np1212	1794243	1794244	2	0.5	+
bctg00000000_np1212	1794245	1794246	1	1	-
bctg00000000_np1212	1794299	1794300	1	1	+
bctg00000000_np1212	1794301	1794302	1	1	-
bctg00000000_np1212	1794445	1794446	2	1	+
bctg00000000_np1212	1794447	1794448	1	1	-
bctg00000000_np1212	1794723	1794724	3	1	+
bctg00000000_np1212	1794893	1794894	2	1	+
bctg00000000_np1212	1794993	1794994	2	1	+
bctg00000000_np1212	1795564	1795565	1	1	+
bctg00000000_np1212	1795672	1795673	2	1	+
bctg00000000_np1212	1795683	1795684	2	1	+
bctg00000000_np1212	1795899	1795900	2	1	+
bctg00000000_np1212	1796905	1796906	3	0.6667	+
bctg00000000_np1212	1796955	1796956	4	1	+
bctg00000000_np1212	1796957	1796958	1	1	-
bctg00000000_np1212	1797028	1797029	2	1	+
bctg00000000_np1212	1797030	1797031	1	1	-
bctg00000000_np1212	1797244	1797245	3	1	+
bctg00000000_np1212	1797537	1797538	3	1	+
bctg00000000_np1212	1797539	1797540	2	1	-
bctg00000000_np1212	1798103	1798104	3	1	+
bctg00000000_np1212	1798105	1798106	2	1	-
bctg00000000_np1212	1798371	1798372	3	1	+
bctg00000000_np1212	1798373	1798374	2	1	-
bctg00000000_np1212	1798569	1798570	3	1	+
bctg00000000_np1212	1798571	1798572	2	1	-
bctg00000000_np1212	1799265	1799266	3	1	+
bctg00000000_np1212	1799267	1799268	2	1	-
bctg00000000_np1212	1799641	1799642	2	1	+
bctg00000000_np1212	1799643	1799644	1	1	-
bctg00000000_np1212	1800199	1800200	2	1	+
bctg00000000_np1212	1800201	1800202	2	1	-
bctg00000000_np1212	1800784	1800785	2	1	+
bctg00000000_np1212	1800846	1800847	3	1	+
bctg00000000_np1212	1801546	1801547	3	1	+
bctg00000000_np1212	1801627	1801628	3	1	+
bctg00000000_np1212	1801669	1801670	3	1	+
bctg00000000_np1212	1801759	1801760	1	1	+
bctg00000000_np1212	1801875	1801876	2	1	+
bctg00000000_np1212	1801906	1801907	3	1	+
bctg00000000_np1212	1801924	1801925	1	1	+
bctg00000000_np1212	1802350	1802351	2	1	+
bctg00000000_np1212	1802767	1802768	4	0.75	+
bctg00000000_np1212	1802834	1802835	4	1	+
bctg00000000_np1212	1802890	1802891	4	0.75	+
bctg00000000_np1212	1803160	1803161	3	0.6667	+
bctg00000000_np1212	1803481	1803482	2	1	+
bctg00000000_np1212	1804436	1804437	1	1	+
bctg00000000_np1212	1804438	1804439	1	1	-
bctg00000000_np1212	1804636	1804637	1	1	+
bctg00000000_np1212	1804638	1804639	1	1	-
bctg00000000_np1212	1805218	1805219	1	1	+
bctg00000000_np1212	1805220	1805221	1	1	-
bctg00000000_np1212	1805701	1805702	1	1	+
bctg00000000_np1212	1805703	1805704	2	1	-
bctg00000000_np1212	1806186	1806187	1	1	-
bctg00000000_np1212	1806198	1806199	1	1	-
bctg00000000_np1212	1806211	1806212	1	1	+
bctg00000000_np1212	1806213	1806214	2	1	-
bctg00000000_np1212	1806387	1806388	1	1	+
bctg00000000_np1212	1806389	1806390	1	1	-
bctg00000000_np1212	1806985	1806986	1	1	+
bctg00000000_np1212	1806987	1806988	3	1	-
bctg00000000_np1212	1807411	1807412	2	1	+
bctg00000000_np1212	1807413	1807414	4	1	-
bctg00000000_np1212	1807561	1807562	2	0.5	+
bctg00000000_np1212	1807563	1807564	4	1	-
bctg00000000_np1212	1807670	1807671	1	1	+
bctg00000000_np1212	1807672	1807673	4	1	-
bctg00000000_np1212	1807749	1807750	2	0.5	+
bctg00000000_np1212	1807751	1807752	5	1	-
bctg00000000_np1212	1807783	1807784	1	1	+
bctg00000000_np1212	1807785	1807786	5	1	-
bctg00000000_np1212	1807933	1807934	1	1	+
bctg00000000_np1212	1807935	1807936	5	1	-
bctg00000000_np1212	1808513	1808514	4	1	-
bctg00000000_np1212	1808747	1808748	1	1	+
bctg00000000_np1212	1808749	1808750	4	1	-
bctg00000000_np1212	1808766	1808767	1	1	+
bctg00000000_np1212	1808768	1808769	4	1	-
bctg00000000_np1212	1808846	1808847	1	1	+
bctg00000000_np1212	1808848	1808849	1	1	-
bctg00000000_np1212	1809048	1809049	1	1	+
bctg00000000_np1212	1809050	1809051	4	1	-
bctg00000000_np1212	1809555	1809556	1	1	+
bctg00000000_np1212	1809557	1809558	2	1	-
bctg00000000_np1212	1809644	1809645	1	1	+
bctg00000000_np1212	1809646	1809647	4	1	-
bctg00000000_np1212	1809656	1809657	1	1	+
bctg00000000_np1212	1809658	1809659	4	0.75	-
bctg00000000_np1212	1809848	1809849	1	1	+
bctg00000000_np1212	1809850	1809851	4	1	-
bctg00000000_np1212	1809879	1809880	1	1	+
bctg00000000_np1212	1809881	1809882	3	0.6667	-
bctg00000000_np1212	1810053	1810054	1	1	+
bctg00000000_np1212	1810055	1810056	4	1	-
bctg00000000_np1212	1810171	1810172	4	1	-
bctg00000000_np1212	1810502	1810503	1	1	+
bctg00000000_np1212	1810504	1810505	4	1	-
bctg00000000_np1212	1810851	1810852	1	1	+
bctg00000000_np1212	1810853	1810854	4	1	-
bctg00000000_np1212	1810908	1810909	1	1	+
bctg00000000_np1212	1810910	1810911	3	1	-
bctg00000000_np1212	1810929	1810930	4	1	-
bctg00000000_np1212	1810997	1810998	1	1	+
bctg00000000_np1212	1810999	1811000	4	1	-
bctg00000000_np1212	1811035	1811036	1	1	+
bctg00000000_np1212	1811037	1811038	4	1	-
bctg00000000_np1212	1811617	1811618	1	1	+
bctg00000000_np1212	1811619	1811620	4	1	-
bctg00000000_np1212	1812637	1812638	2	1	+
bctg00000000_np1212	1812639	1812640	3	1	-
bctg00000000_np1212	1812993	1812994	1	1	+
bctg00000000_np1212	1812995	1812996	2	1	-
bctg00000000_np1212	1813144	1813145	2	1	+
bctg00000000_np1212	1813146	1813147	2	1	-
bctg00000000_np1212	1813184	1813185	2	1	+
bctg00000000_np1212	1813186	1813187	3	1	-
bctg00000000_np1212	1813345	1813346	2	1	+
bctg00000000_np1212	1813347	1813348	3	1	-
bctg00000000_np1212	1813929	1813930	2	1	+
bctg00000000_np1212	1813931	1813932	1	0	-
bctg00000000_np1212	1814058	1814059	2	1	+
bctg00000000_np1212	1814060	1814061	2	1	-
bctg00000000_np1212	1814268	1814269	2	1	+
bctg00000000_np1212	1814270	1814271	3	1	-
bctg00000000_np1212	1814751	1814752	1	1	+
bctg00000000_np1212	1814753	1814754	1	1	-
bctg00000000_np1212	1814871	1814872	1	1	+
bctg00000000_np1212	1814873	1814874	3	1	-
bctg00000000_np1212	1815814	1815815	1	1	+
bctg00000000_np1212	1815816	1815817	4	1	-
bctg00000000_np1212	1816280	1816281	2	1	-
bctg00000000_np1212	1816637	1816638	4	1	-
bctg00000000_np1212	1816789	1816790	2	1	+
bctg00000000_np1212	1816791	1816792	2	1	-
bctg00000000_np1212	1816873	1816874	2	1	+
bctg00000000_np1212	1816875	1816876	3	1	-
bctg00000000_np1212	1817499	1817500	1	1	+
bctg00000000_np1212	1817501	1817502	1	1	-
bctg00000000_np1212	1818279	1818280	1	1	+
bctg00000000_np1212	1818281	1818282	4	1	-
bctg00000000_np1212	1818884	1818885	2	1	+
bctg00000000_np1212	1818886	1818887	4	1	-
bctg00000000_np1212	1819347	1819348	2	1	+
bctg00000000_np1212	1819349	1819350	3	1	-
bctg00000000_np1212	1819432	1819433	2	1	+
bctg00000000_np1212	1819434	1819435	3	1	-
bctg00000000_np1212	1819970	1819971	1	1	+
bctg00000000_np1212	1819972	1819973	2	1	-
bctg00000000_np1212	1820190	1820191	2	1	+
bctg00000000_np1212	1820192	1820193	2	1	-
bctg00000000_np1212	1820995	1820996	2	1	+
bctg00000000_np1212	1820997	1820998	2	1	-
bctg00000000_np1212	1821473	1821474	3	1	+
bctg00000000_np1212	1821475	1821476	2	1	-
bctg00000000_np1212	1822442	1822443	2	1	+
bctg00000000_np1212	1822444	1822445	2	1	-
bctg00000000_np1212	1822517	1822518	2	1	+
bctg00000000_np1212	1822519	1822520	1	1	-
bctg00000000_np1212	1823033	1823034	2	1	+
bctg00000000_np1212	1823035	1823036	1	1	-
bctg00000000_np1212	1824049	1824050	3	1	+
bctg00000000_np1212	1824509	1824510	3	1	+
bctg00000000_np1212	1824511	1824512	1	1	-
bctg00000000_np1212	1824606	1824607	1	1	+
bctg00000000_np1212	1825040	1825041	3	1	+
bctg00000000_np1212	1825042	1825043	2	1	-
bctg00000000_np1212	1825223	1825224	2	1	+
bctg00000000_np1212	1825225	1825226	2	0.5	-
bctg00000000_np1212	1825367	1825368	3	1	+
bctg00000000_np1212	1825369	1825370	2	1	-
bctg00000000_np1212	1825574	1825575	3	1	+
bctg00000000_np1212	1825576	1825577	1	1	-
bctg00000000_np1212	1825685	1825686	2	1	+
bctg00000000_np1212	1825687	1825688	2	1	-
bctg00000000_np1212	1825817	1825818	2	1	+
bctg00000000_np1212	1825819	1825820	2	0.5	-
bctg00000000_np1212	1825938	1825939	2	1	+
bctg00000000_np1212	1825940	1825941	1	1	-
bctg00000000_np1212	1825971	1825972	1	1	+
bctg00000000_np1212	1825973	1825974	2	0.5	-
bctg00000000_np1212	1826282	1826283	2	1	+
bctg00000000_np1212	1826284	1826285	3	1	-
bctg00000000_np1212	1826873	1826874	2	1	+
bctg00000000_np1212	1826875	1826876	1	1	-
bctg00000000_np1212	1826885	1826886	2	1	+
bctg00000000_np1212	1826887	1826888	3	1	-
bctg00000000_np1212	1827217	1827218	2	1	+
bctg00000000_np1212	1827219	1827220	4	1	-
bctg00000000_np1212	1827758	1827759	5	1	-
bctg00000000_np1212	1828011	1828012	1	1	+
bctg00000000_np1212	1828013	1828014	5	1	-
bctg00000000_np1212	1828028	1828029	2	1	+
bctg00000000_np1212	1828030	1828031	1	1	-
bctg00000000_np1212	1828085	1828086	2	1	+
bctg00000000_np1212	1828087	1828088	5	1	-
bctg00000000_np1212	1829316	1829317	2	1	+
bctg00000000_np1212	1829318	1829319	2	1	-
bctg00000000_np1212	1829533	1829534	2	1	+
bctg00000000_np1212	1829535	1829536	2	1	-
bctg00000000_np1212	1829598	1829599	1	1	+
bctg00000000_np1212	1829600	1829601	2	1	-
bctg00000000_np1212	1829694	1829695	2	1	+
bctg00000000_np1212	1829696	1829697	2	1	-
bctg00000000_np1212	1830366	1830367	2	1	+
bctg00000000_np1212	1830368	1830369	2	1	-
bctg00000000_np1212	1830491	1830492	3	1	+
bctg00000000_np1212	1830493	1830494	1	0	-
bctg00000000_np1212	1830821	1830822	2	1	+
bctg00000000_np1212	1830823	1830824	1	1	-
bctg00000000_np1212	1831017	1831018	3	1	+
bctg00000000_np1212	1831019	1831020	1	1	-
bctg00000000_np1212	1831034	1831035	2	1	+
bctg00000000_np1212	1831036	1831037	1	1	-
bctg00000000_np1212	1831200	1831201	1	0	+
bctg00000000_np1212	1831202	1831203	1	1	-
bctg00000000_np1212	1831435	1831436	3	1	+
bctg00000000_np1212	1831437	1831438	1	1	-
bctg00000000_np1212	1832068	1832069	3	0	+
bctg00000000_np1212	1832230	1832231	3	0.6667	+
bctg00000000_np1212	1832232	1832233	1	1	-
bctg00000000_np1212	1832560	1832561	2	1	+
bctg00000000_np1212	1832562	1832563	1	1	-
bctg00000000_np1212	1832607	1832608	2	1	+
bctg00000000_np1212	1832609	1832610	1	1	-
bctg00000000_np1212	1832845	1832846	1	1	+
bctg00000000_np1212	1833425	1833426	2	1	+
bctg00000000_np1212	1833427	1833428	1	1	-
bctg00000000_np1212	1834033	1834034	2	1	+
bctg00000000_np1212	1834035	1834036	1	1	-
bctg00000000_np1212	1834045	1834046	1	0	+
bctg00000000_np1212	1834047	1834048	1	1	-
bctg00000000_np1212	1834321	1834322	2	1	+
bctg00000000_np1212	1834323	1834324	1	1	-
bctg00000000_np1212	1834505	1834506	2	1	+
bctg00000000_np1212	1834507	1834508	1	1	-
bctg00000000_np1212	1835484	1835485	3	1	+
bctg00000000_np1212	1835486	1835487	2	1	-
bctg00000000_np1212	1835536	1835537	2	0.5	+
bctg00000000_np1212	1835538	1835539	2	1	-
bctg00000000_np1212	1835580	1835581	2	0.5	+
bctg00000000_np1212	1835582	1835583	2	1	-
bctg00000000_np1212	1836610	1836611	3	1	+
bctg00000000_np1212	1836612	1836613	2	0.5	-
bctg00000000_np1212	1837421	1837422	2	1	+
bctg00000000_np1212	1837423	1837424	2	1	-
bctg00000000_np1212	1837838	1837839	1	1	+
bctg00000000_np1212	1837840	1837841	1	1	-
bctg00000000_np1212	1838103	1838104	2	1	+
bctg00000000_np1212	1838105	1838106	2	1	-
bctg00000000_np1212	1838227	1838228	2	1	+
bctg00000000_np1212	1838229	1838230	2	1	-
bctg00000000_np1212	1838709	1838710	2	1	+
bctg00000000_np1212	1838711	1838712	3	1	-
bctg00000000_np1212	1839388	1839389	2	1	+
bctg00000000_np1212	1839390	1839391	3	0.6667	-
bctg00000000_np1212	1839442	1839443	2	1	+
bctg00000000_np1212	1839444	1839445	3	0.6667	-
bctg00000000_np1212	1839982	1839983	1	1	+
bctg00000000_np1212	1839984	1839985	1	1	-
bctg00000000_np1212	1840046	1840047	3	0.6667	+
bctg00000000_np1212	1840048	1840049	3	0.6667	-
bctg00000000_np1212	1840467	1840468	4	1	+
bctg00000000_np1212	1840469	1840470	3	0.6667	-
bctg00000000_np1212	1840573	1840574	5	1	+
bctg00000000_np1212	1840575	1840576	3	0.6667	-
bctg00000000_np1212	1840771	1840772	5	0.8	+
bctg00000000_np1212	1840773	1840774	3	0.6667	-
bctg00000000_np1212	1840876	1840877	5	1	+
bctg00000000_np1212	1840878	1840879	2	1	-
bctg00000000_np1212	1841447	1841448	3	1	+
bctg00000000_np1212	1841449	1841450	3	1	-
bctg00000000_np1212	1841488	1841489	1	1	+
bctg00000000_np1212	1841490	1841491	2	1	-
bctg00000000_np1212	1841594	1841595	4	1	+
bctg00000000_np1212	1841596	1841597	3	0.6667	-
bctg00000000_np1212	1841862	1841863	2	1	+
bctg00000000_np1212	1841864	1841865	1	0	-
bctg00000000_np1212	1842549	1842550	4	1	+
bctg00000000_np1212	1842551	1842552	1	1	-
bctg00000000_np1212	1843019	1843020	4	0.75	+
bctg00000000_np1212	1843021	1843022	3	0.3333	-
bctg00000000_np1212	1843190	1843191	3	1	+
bctg00000000_np1212	1843192	1843193	3	1	-
bctg00000000_np1212	1844869	1844870	2	0.5	+
bctg00000000_np1212	1844871	1844872	1	1	-
bctg00000000_np1212	1845019	1845020	2	0.5	+
bctg00000000_np1212	1845021	1845022	4	1	-
bctg00000000_np1212	1845843	1845844	2	1	+
bctg00000000_np1212	1845845	1845846	3	1	-
bctg00000000_np1212	1845929	1845930	2	1	+
bctg00000000_np1212	1845931	1845932	3	1	-
bctg00000000_np1212	1846862	1846863	3	1	+
bctg00000000_np1212	1846864	1846865	2	1	-
bctg00000000_np1212	1846937	1846938	2	1	+
bctg00000000_np1212	1846967	1846968	2	1	+
bctg00000000_np1212	1846969	1846970	1	1	-
bctg00000000_np1212	1848513	1848514	4	1	+
bctg00000000_np1212	1848515	1848516	2	1	-
bctg00000000_np1212	1849610	1849611	1	1	+
bctg00000000_np1212	1849612	1849613	2	1	-
bctg00000000_np1212	1849656	1849657	3	1	+
bctg00000000_np1212	1849658	1849659	2	1	-
bctg00000000_np1212	1850056	1850057	1	1	+
bctg00000000_np1212	1850058	1850059	2	0.5	-
bctg00000000_np1212	1850508	1850509	1	1	-
bctg00000000_np1212	1850647	1850648	2	1	+
bctg00000000_np1212	1850649	1850650	2	1	-
bctg00000000_np1212	1851060	1851061	1	1	+
bctg00000000_np1212	1851062	1851063	2	1	-
bctg00000000_np1212	1851070	1851071	2	0	+
bctg00000000_np1212	1851072	1851073	1	1	-
bctg00000000_np1212	1851808	1851809	2	1	+
bctg00000000_np1212	1851810	1851811	3	1	-
bctg00000000_np1212	1851863	1851864	1	1	+
bctg00000000_np1212	1851865	1851866	2	1	-
bctg00000000_np1212	1851974	1851975	2	1	+
bctg00000000_np1212	1851976	1851977	3	0.6667	-
bctg00000000_np1212	1853673	1853674	4	1	+
bctg00000000_np1212	1853675	1853676	2	1	-
bctg00000000_np1212	1854491	1854492	3	0.3333	+
bctg00000000_np1212	1854493	1854494	2	0.5	-
bctg00000000_np1212	1855375	1855376	3	1	+
bctg00000000_np1212	1855377	1855378	3	1	-
bctg00000000_np1212	1855558	1855559	2	1	+
bctg00000000_np1212	1855560	1855561	2	1	-
bctg00000000_np1212	1855899	1855900	2	1	+
bctg00000000_np1212	1855901	1855902	1	1	-
bctg00000000_np1212	1857085	1857086	2	1	+
bctg00000000_np1212	1857259	1857260	2	1	+
bctg00000000_np1212	1857814	1857815	1	1	+
bctg00000000_np1212	1858355	1858356	3	1	+
bctg00000000_np1212	1858553	1858554	4	1	+
bctg00000000_np1212	1858961	1858962	1	1	-
bctg00000000_np1212	1859316	1859317	3	0.6667	+
bctg00000000_np1212	1859570	1859571	2	1	+
bctg00000000_np1212	1859572	1859573	2	0.5	-
bctg00000000_np1212	1862008	1862009	2	1	+
bctg00000000_np1212	1862010	1862011	3	1	-
bctg00000000_np1212	1862085	1862086	1	1	+
bctg00000000_np1212	1862087	1862088	3	1	-
bctg00000000_np1212	1863593	1863594	1	1	+
bctg00000000_np1212	1863595	1863596	4	1	-
bctg00000000_np1212	1866179	1866180	3	1	+
bctg00000000_np1212	1866181	1866182	4	1	-
bctg00000000_np1212	1866883	1866884	3	1	+
bctg00000000_np1212	1866885	1866886	3	1	-
bctg00000000_np1212	1866965	1866966	3	1	+
bctg00000000_np1212	1866967	1866968	3	1	-
bctg00000000_np1212	1867237	1867238	3	1	+
bctg00000000_np1212	1867239	1867240	2	1	-
bctg00000000_np1212	1867873	1867874	2	1	+
bctg00000000_np1212	1867875	1867876	1	1	-
bctg00000000_np1212	1870986	1870987	2	1	+
bctg00000000_np1212	1870988	1870989	1	1	-
bctg00000000_np1212	1871265	1871266	1	1	+
bctg00000000_np1212	1871267	1871268	3	1	-
bctg00000000_np1212	1873836	1873837	1	1	+
bctg00000000_np1212	1873838	1873839	1	1	-
bctg00000000_np1212	1874057	1874058	1	1	+
bctg00000000_np1212	1877240	1877241	1	1	+
bctg00000000_np1212	1877971	1877972	1	1	+
bctg00000000_np1212	1878207	1878208	1	1	+
bctg00000000_np1212	1878344	1878345	1	1	+
bctg00000000_np1212	1878980	1878981	1	1	+
bctg00000000_np1212	1880004	1880005	1	1	+
bctg00000000_np1212	1881120	1881121	1	1	+
bctg00000000_np1212	1882697	1882698	1	1	+
bctg00000000_np1212	1883000	1883001	1	1	+
bctg00000000_np1212	1883136	1883137	2	1	+
bctg00000000_np1212	1883138	1883139	1	1	-
bctg00000000_np1212	1883252	1883253	2	1	+
bctg00000000_np1212	1883254	1883255	1	1	-
bctg00000000_np1212	1883814	1883815	2	1	+
bctg00000000_np1212	1884765	1884766	1	1	+
bctg00000000_np1212	1885027	1885028	1	1	+
bctg00000000_np1212	1885029	1885030	1	1	-
bctg00000000_np1212	1885620	1885621	1	1	-
bctg00000000_np1212	1887815	1887816	1	1	+
bctg00000000_np1212	1887887	1887888	1	1	+
bctg00000000_np1212	1888256	1888257	2	1	+
bctg00000000_np1212	1888547	1888548	1	1	+
bctg00000000_np1212	1888739	1888740	1	1	+
bctg00000000_np1212	1889005	1889006	1	1	+
bctg00000000_np1212	1889017	1889018	1	0	+
bctg00000000_np1212	1889109	1889110	1	1	-
bctg00000000_np1212	1889119	1889120	1	1	-
bctg00000000_np1212	1889151	1889152	1	1	-
bctg00000000_np1212	1889346	1889347	1	1	-
bctg00000000_np1212	1889359	1889360	1	1	-
bctg00000000_np1212	1889628	1889629	1	1	-
bctg00000000_np1212	1890146	1890147	1	1	-
bctg00000000_np1212	1890583	1890584	1	1	-
bctg00000000_np1212	1890864	1890865	1	1	-
bctg00000000_np1212	1890928	1890929	1	0	-
bctg00000000_np1212	1891015	1891016	1	1	-
bctg00000000_np1212	1891072	1891073	1	1	-
bctg00000000_np1212	1892228	1892229	1	1	-
bctg00000000_np1212	1892293	1892294	2	1	+
bctg00000000_np1212	1892295	1892296	1	1	-
bctg00000000_np1212	1892405	1892406	2	1	+
bctg00000000_np1212	1892407	1892408	1	1	-
bctg00000000_np1212	1892694	1892695	2	1	+
bctg00000000_np1212	1892696	1892697	1	1	-
bctg00000000_np1212	1892742	1892743	2	1	+
bctg00000000_np1212	1892744	1892745	1	1	-
bctg00000000_np1212	1894214	1894215	1	1	+
bctg00000000_np1212	1894216	1894217	2	1	-
bctg00000000_np1212	1894370	1894371	1	1	+
bctg00000000_np1212	1894372	1894373	1	1	-
bctg00000000_np1212	1894675	1894676	1	1	+
bctg00000000_np1212	1894677	1894678	1	1	-
bctg00000000_np1212	1895403	1895404	1	1	+
bctg00000000_np1212	1895405	1895406	3	1	-
bctg00000000_np1212	1895716	1895717	2	1	+
bctg00000000_np1212	1895718	1895719	2	1	-
bctg00000000_np1212	1895771	1895772	2	1	+
bctg00000000_np1212	1895854	1895855	1	1	+
bctg00000000_np1212	1895856	1895857	2	0.5	-
bctg00000000_np1212	1895875	1895876	2	1	+
bctg00000000_np1212	1896071	1896072	2	1	+
bctg00000000_np1212	1896073	1896074	2	1	-
bctg00000000_np1212	1896486	1896487	2	1	+
bctg00000000_np1212	1896488	1896489	2	1	-
bctg00000000_np1212	1896675	1896676	2	1	+
bctg00000000_np1212	1896677	1896678	1	1	-
bctg00000000_np1212	1896730	1896731	1	1	+
bctg00000000_np1212	1896732	1896733	1	1	-
bctg00000000_np1212	1897040	1897041	2	1	+
bctg00000000_np1212	1897042	1897043	1	1	-
bctg00000000_np1212	1897602	1897603	1	1	+
bctg00000000_np1212	1897604	1897605	1	1	-
bctg00000000_np1212	1898177	1898178	1	1	+
bctg00000000_np1212	1898268	1898269	2	1	+
bctg00000000_np1212	1898390	1898391	2	1	+
bctg00000000_np1212	1898421	1898422	1	1	+
bctg00000000_np1212	1898768	1898769	2	1	+
bctg00000000_np1212	1898935	1898936	2	1	+
bctg00000000_np1212	1899448	1899449	2	1	+
bctg00000000_np1212	1900046	1900047	1	1	-
bctg00000000_np1212	1900311	1900312	1	1	+
bctg00000000_np1212	1900401	1900402	2	1	+
bctg00000000_np1212	1900403	1900404	1	1	-
bctg00000000_np1212	1900809	1900810	1	1	+
bctg00000000_np1212	1900811	1900812	1	1	-
bctg00000000_np1212	1901996	1901997	1	1	+
bctg00000000_np1212	1901998	1901999	1	1	-
bctg00000000_np1212	1902020	1902021	1	1	+
bctg00000000_np1212	1902022	1902023	1	0	-
bctg00000000_np1212	1902130	1902131	1	1	+
bctg00000000_np1212	1902132	1902133	1	1	-
bctg00000000_np1212	1902380	1902381	1	1	+
bctg00000000_np1212	1902382	1902383	1	1	-
bctg00000000_np1212	1903244	1903245	1	1	+
bctg00000000_np1212	1903246	1903247	1	1	-
bctg00000000_np1212	1904007	1904008	1	1	+
bctg00000000_np1212	1904009	1904010	1	1	-
bctg00000000_np1212	1904571	1904572	1	1	-
bctg00000000_np1212	1905133	1905134	1	1	-
bctg00000000_np1212	1905163	1905164	1	1	-
bctg00000000_np1212	1905946	1905947	1	1	-
bctg00000000_np1212	1906292	1906293	1	1	-
bctg00000000_np1212	1906353	1906354	1	1	-
bctg00000000_np1212	1906974	1906975	1	1	-
bctg00000000_np1212	1907170	1907171	1	1	-
bctg00000000_np1212	1907512	1907513	1	1	-
bctg00000000_np1212	1907654	1907655	1	1	-
bctg00000000_np1212	1907755	1907756	1	1	-
bctg00000000_np1212	1908677	1908678	1	1	-
bctg00000000_np1212	1912111	1912112	1	1	-
bctg00000000_np1212	1912634	1912635	1	1	-
bctg00000000_np1212	1913246	1913247	1	1	-
bctg00000000_np1212	1913923	1913924	1	1	-
bctg00000000_np1212	1914617	1914618	1	1	-
bctg00000000_np1212	1915073	1915074	1	1	-
bctg00000000_np1212	1915358	1915359	1	1	-
bctg00000000_np1212	1916240	1916241	1	1	-
bctg00000000_np1212	1916755	1916756	1	1	-
bctg00000000_np1212	1916835	1916836	1	1	-
bctg00000000_np1212	1917008	1917009	1	1	-
bctg00000000_np1212	1917183	1917184	1	1	-
bctg00000000_np1212	1917779	1917780	1	1	-
bctg00000000_np1212	1920024	1920025	1	1	+
bctg00000000_np1212	1920115	1920116	1	1	+
bctg00000000_np1212	1920181	1920182	1	1	+
bctg00000000_np1212	1921353	1921354	1	0	+
bctg00000000_np1212	1922175	1922176	2	1	+
bctg00000000_np1212	1922977	1922978	1	1	+
bctg00000000_np1212	1923223	1923224	2	1	+
bctg00000000_np1212	1923332	1923333	1	1	+
bctg00000000_np1212	1923723	1923724	2	1	+
bctg00000000_np1212	1924693	1924694	3	1	+
bctg00000000_np1212	1924735	1924736	2	1	+
bctg00000000_np1212	1924843	1924844	1	1	+
bctg00000000_np1212	1925099	1925100	4	0.75	+
bctg00000000_np1212	1925123	1925124	4	1	+
bctg00000000_np1212	1925782	1925783	3	1	+
bctg00000000_np1212	1926085	1926086	2	1	+
bctg00000000_np1212	1926370	1926371	3	1	+
bctg00000000_np1212	1926854	1926855	4	1	+
bctg00000000_np1212	1927093	1927094	2	1	+
bctg00000000_np1212	1927321	1927322	3	0.6667	+
